"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
"1",0,0.399651549823175,0.477847528998424,0.433025911286781,0.568219342572672,0.507553197249445,0.476351201314563,0.58992508310318,0.586137619286791,0.525894974590627,0.427293530268359,0.440832910106653,0.454777958614276,0.496060181053169,0.574982562194839,0.493412384716733,0.594607046727612,0.511675681298107,0.627617525859894,0.563410502540937,0.604627510806001,0.594681997844053,0.585177865612648,0.535036702428007,0.571339053311482,0.425872950014194,0.571263307212406,0.504987765857331,0.518791451731761,0.559421273081234,0.649783246206809,0.655300572237626,0.602310732745515,0.6477821695213,0.625921375921376,0.499441188496661,0.592753623188406,0.634749670619236,0.597086925399147,0.586561264822134,0.577631386327039,0.573146197723131,0.653427166682734,0.619727449707982,0.637479655893978,0.491436100131752,0.549897778383536,0.556982872200264,0.533990128409337,0.504073566185367
"2",0.399651549823175,0,0.442939456484348,0.502288329519451,0.523151232511659,0.578226387887527,0.503252513305737,0.618558687513764,0.634014248328003,0.55812030075188,0.505116959064328,0.468942957953543,0.538558964255559,0.491171477079797,0.57103152265691,0.595175438596491,0.6208831126897,0.598684210526316,0.695642030608436,0.563157894736842,0.614035087719298,0.640387124836885,0.631140350877193,0.565977443609023,0.608151476251605,0.557429485315499,0.632633412800293,0.550229741019215,0.603887897710378,0.61576983503535,0.651528013582343,0.623036135113904,0.622055576002945,0.632997936016512,0.593883357041252,0.545961887477314,0.495701754385965,0.575,0.473217985909656,0.545308924485126,0.607553606237817,0.613969429561929,0.566110397946085,0.651217596229379,0.645897832817338,0.556578947368421,0.571324863883848,0.557615629984051,0.520326001571092,0.557867883995703
"3",0.477847528998424,0.442939456484348,0,0.552713839158852,0.516215769008025,0.525293222311756,0.480722626129104,0.619301556047803,0.650236521864731,0.558169934640523,0.490540075679395,0.529849928798335,0.621509209744504,0.590849673202614,0.56387403446227,0.607936507936508,0.614539476322226,0.652390780873753,0.685996384369351,0.590102707749767,0.670450636394909,0.666126505698698,0.615196078431372,0.59327731092437,0.63845050215208,0.627125988516954,0.638860422217668,0.650482415188298,0.608840146227983,0.619232270022437,0.659181952350833,0.659301531557897,0.66086201380319,0.640522875816994,0.575958311252429,0.571602434077079,0.597254901960784,0.637745098039216,0.588801399825022,0.540721795964763,0.629193899782135,0.585652224961841,0.636537541846007,0.620085845283387,0.681045751633987,0.568508615567439,0.630786567500564,0.644830659536542,0.642864110818457,0.554555155395491
"4",0.433025911286781,0.502288329519451,0.552713839158852,0,0.541093377361952,0.416120706769903,0.426206372469196,0.592464576637762,0.614700936824405,0.53648033126294,0.477498093058734,0.458154535395245,0.580097651708905,0.543961352657005,0.577514273166447,0.588888888888888,0.575175602382858,0.620391558606661,0.60489258916641,0.58743961352657,0.589371980676328,0.564937916716573,0.594927536231884,0.537232574189096,0.552168021680217,0.537459631142072,0.534514972478917,0.519208649643432,0.589617620568247,0.668307015646405,0.650303880317906,0.647415098420939,0.665247795682578,0.660130718954248,0.569264917091004,0.509411960686323,0.534106280193237,0.623671497584541,0.573776104073947,0.579710144927536,0.530756843800322,0.56663484624953,0.58206669023212,0.607866464777561,0.580505825518613,0.529644268774704,0.595069132100616,0.555994729907773,0.539404427139664,0.565611751947155
"5",0.568219342572672,0.523151232511659,0.516215769008025,0.541093377361952,0,0.552453615397954,0.536196842554402,0.58643609978285,0.631827400517518,0.549294755877034,0.483677548301132,0.504773354076798,0.512082853855006,0.516047366271948,0.54951600893522,0.611693791440627,0.621301545391007,0.564956695536309,0.624966334500404,0.604038577456299,0.597120438226368,0.64044356104195,0.62246835443038,0.613381555153707,0.609601728928682,0.645989230016085,0.603912142195563,0.627118076485165,0.608560394765072,0.613357264311354,0.571661902817476,0.583317589268845,0.599318403115871,0.572019525109622,0.514967499144714,0.645744216499345,0.588101265822785,0.588818565400844,0.524519087012857,0.500165107319758,0.570135958743553,0.595922079890851,0.558968817536276,0.581522765917249,0.623603871928518,0.59693133870349,0.682016586643387,0.679996164173379,0.639618363876818,0.545014208214931
"6",0.507553197249445,0.578226387887527,0.525293222311756,0.416120706769903,0.552453615397954,0,0.393335385562568,0.549206167249384,0.56444410807538,0.500782778864971,0.404550188256028,0.380194382796357,0.485861841623325,0.482368537339815,0.472346348252875,0.532941943900848,0.428271283301118,0.495403749098775,0.465559117847081,0.48525766470972,0.490106544901065,0.464394882825767,0.537899543378996,0.509099804305284,0.462996992983628,0.505676227957314,0.528996229296931,0.534971370587809,0.509983747387973,0.514567573093437,0.530821917808219,0.619198527908403,0.660503879681962,0.56607574536664,0.509718622732321,0.415729806329712,0.58283105022831,0.62283105022831,0.595944342573617,0.51893984514592,0.413800101471334,0.478795832991551,0.570720570219401,0.539971375996729,0.586543110394843,0.486508924865089,0.498252243741143,0.488999584889996,0.539562461664282,0.490704500978473
"7",0.476351201314563,0.503252513305737,0.480722626129104,0.426206372469196,0.536196842554402,0.393335385562568,0,0.496497578863241,0.549506487056925,0.438523274478331,0.394605427426244,0.372293013621242,0.45280298023193,0.476440739398333,0.467013158685333,0.50545746388443,0.450265389122493,0.487581312832644,0.460554625866603,0.35008025682183,0.454004862343124,0.449345343114495,0.454400749063671,0.429293739967897,0.427719923266649,0.438078092991496,0.435735818032338,0.461476725521669,0.458928458071479,0.52737715914808,0.49229793403407,0.566325674995808,0.534886461852754,0.539986781229346,0.463786820528394,0.464703603254553,0.46689138576779,0.549906367041199,0.451473060249492,0.489936492427944,0.4361215147732,0.412904528022607,0.457750982004202,0.487757840013416,0.500660938532717,0.453319713993872,0.519643549012011,0.464759959141982,0.486723684946057,0.455916074294887
"8",0.58992508310318,0.618558687513764,0.619301556047803,0.592464576637762,0.58643609978285,0.549206167249384,0.496497578863241,0,0.223606648327516,0.421183502689779,0.525875357850694,0.499100067787102,0.530642382476003,0.486543393170468,0.554337368267962,0.626877864116358,0.560156069512539,0.583874697203259,0.603281996498413,0.550986252241482,0.627810810149502,0.620595456274422,0.569351464435146,0.626808129109384,0.593172772731911,0.571834762708338,0.574737947020833,0.597972150273405,0.606670921684041,0.585227627552613,0.647084626805237,0.666302379316805,0.596307458232144,0.664232778187983,0.598354630781409,0.557870437166354,0.55115760111576,0.544839609483961,0.57793298850196,0.572166636347098,0.545792654579265,0.561521308846742,0.571282783957546,0.561481296446637,0.566477971941915,0.523418283250919,0.431020054826143,0.486496766831495,0.454276733487375,0.495687814874904
"9",0.586137619286791,0.634014248328003,0.650236521864731,0.614700936824405,0.631827400517518,0.56444410807538,0.549506487056925,0.223606648327516,0,0.446977111286504,0.508998093761106,0.506990956511003,0.515378024640293,0.481411513099269,0.577037846781103,0.62509865824783,0.588787580923974,0.588470485606281,0.627679166176874,0.565851091817943,0.612645794966237,0.613761928679056,0.554742173112339,0.619850039463299,0.568083816197278,0.591160220994475,0.592295993993879,0.587827764623344,0.611137122701876,0.623505401170941,0.620566743895919,0.641378741650862,0.607193911061314,0.643845014985736,0.616880692847544,0.591274528481616,0.548324125230202,0.581906077348066,0.59459694609997,0.585443190007207,0.539062819725803,0.594766268567837,0.59367560526434,0.609012946318133,0.624276893077673,0.592030805290474,0.429948561630787,0.515402645236899,0.46900854841813,0.494136881271846
"10",0.525894974590627,0.55812030075188,0.558169934640523,0.53648033126294,0.549294755877034,0.500782778864971,0.438523274478331,0.421183502689779,0.446977111286504,0,0.441303258145363,0.421101356743815,0.423834988540871,0.434838709677419,0.454606569900687,0.541904761904762,0.504014022787029,0.556052631578947,0.538561296859169,0.472380952380952,0.563040935672515,0.515324675324675,0.50452380952381,0.562857142857143,0.482229965156795,0.504530386740331,0.500766550522648,0.521904761904762,0.485100887812752,0.565628997867804,0.543917050691244,0.552324093816631,0.556523476523476,0.59499533146592,0.52046332046332,0.565911330049261,0.476190476190476,0.514523809523809,0.486344206974128,0.511801242236025,0.467936507936508,0.584704875962361,0.506620209059233,0.519445628997868,0.523529411764706,0.504242424242424,0.545418719211823,0.48038961038961,0.480056858564321,0.419795918367347
