"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25"
"1",0,0.399651549823175,0.477847528998424,0.433025911286781,0.568219342572672,0.507553197249445,0.476351201314563,0.58992508310318,0.586137619286791,0.525894974590627,0.427293530268359,0.440832910106653,0.454777958614276,0.496060181053169,0.574982562194839,0.499441188496661,0.592753623188406,0.634749670619236,0.597086925399147,0.586561264822134,0.491436100131752,0.549897778383536,0.556982872200264,0.533990128409337,0.504073566185367
"2",0.399651549823175,0,0.442939456484348,0.502288329519451,0.523151232511659,0.578226387887527,0.503252513305737,0.618558687513764,0.634014248328003,0.55812030075188,0.505116959064328,0.468942957953543,0.538558964255559,0.491171477079797,0.57103152265691,0.545961887477314,0.495701754385965,0.575,0.473217985909656,0.545308924485126,0.556578947368421,0.571324863883848,0.557615629984051,0.520326001571092,0.557867883995703
"3",0.477847528998424,0.442939456484348,0,0.552713839158852,0.516215769008025,0.525293222311756,0.480722626129104,0.619301556047803,0.650236521864731,0.558169934640523,0.490540075679395,0.529849928798335,0.621509209744504,0.590849673202614,0.56387403446227,0.571602434077079,0.597254901960784,0.637745098039216,0.588801399825022,0.540721795964763,0.568508615567439,0.630786567500564,0.644830659536542,0.642864110818457,0.554555155395491
"4",0.433025911286781,0.502288329519451,0.552713839158852,0,0.541093377361952,0.416120706769903,0.426206372469196,0.592464576637762,0.614700936824405,0.53648033126294,0.477498093058734,0.458154535395245,0.580097651708905,0.543961352657005,0.577514273166447,0.509411960686323,0.534106280193237,0.623671497584541,0.573776104073947,0.579710144927536,0.529644268774704,0.595069132100616,0.555994729907773,0.539404427139664,0.565611751947155
"5",0.568219342572672,0.523151232511659,0.516215769008025,0.541093377361952,0,0.552453615397954,0.536196842554402,0.58643609978285,0.631827400517518,0.549294755877034,0.483677548301132,0.504773354076798,0.512082853855006,0.516047366271948,0.54951600893522,0.645744216499345,0.588101265822785,0.588818565400844,0.524519087012857,0.500165107319758,0.59693133870349,0.682016586643387,0.679996164173379,0.639618363876818,0.545014208214931
"6",0.507553197249445,0.578226387887527,0.525293222311756,0.416120706769903,0.552453615397954,0,0.393335385562568,0.549206167249384,0.56444410807538,0.500782778864971,0.404550188256028,0.380194382796357,0.485861841623325,0.482368537339815,0.472346348252875,0.415729806329712,0.58283105022831,0.62283105022831,0.595944342573617,0.51893984514592,0.486508924865089,0.498252243741143,0.488999584889996,0.539562461664282,0.490704500978473
"7",0.476351201314563,0.503252513305737,0.480722626129104,0.426206372469196,0.536196842554402,0.393335385562568,0,0.496497578863241,0.549506487056925,0.438523274478331,0.394605427426244,0.372293013621242,0.45280298023193,0.476440739398333,0.467013158685333,0.464703603254553,0.46689138576779,0.549906367041199,0.451473060249492,0.489936492427944,0.453319713993872,0.519643549012011,0.464759959141982,0.486723684946057,0.455916074294887
"8",0.58992508310318,0.618558687513764,0.619301556047803,0.592464576637762,0.58643609978285,0.549206167249384,0.496497578863241,0,0.223606648327516,0.421183502689779,0.525875357850694,0.499100067787102,0.530642382476003,0.486543393170468,0.554337368267962,0.557870437166354,0.55115760111576,0.544839609483961,0.57793298850196,0.572166636347098,0.523418283250919,0.431020054826143,0.486496766831495,0.454276733487375,0.495687814874904
"9",0.586137619286791,0.634014248328003,0.650236521864731,0.614700936824405,0.631827400517518,0.56444410807538,0.549506487056925,0.223606648327516,0,0.446977111286504,0.508998093761106,0.506990956511003,0.515378024640293,0.481411513099269,0.577037846781103,0.591274528481616,0.548324125230202,0.581906077348066,0.59459694609997,0.585443190007207,0.592030805290474,0.429948561630787,0.515402645236899,0.46900854841813,0.494136881271846
"10",0.525894974590627,0.55812030075188,0.558169934640523,0.53648033126294,0.549294755877034,0.500782778864971,0.438523274478331,0.421183502689779,0.446977111286504,0,0.441303258145363,0.421101356743815,0.423834988540871,0.434838709677419,0.454606569900687,0.565911330049261,0.476190476190476,0.514523809523809,0.486344206974128,0.511801242236025,0.504242424242424,0.545418719211823,0.48038961038961,0.480056858564321,0.419795918367347
