"","shannonH","Spot","Abundance","Richness","max_maxH","mean_maxH","sd_maxH","cv_maxH","median_maxH","iqr_maxH","mean_sdH","sd_sdH","mean_cvH","sd_cvH","horzcover_ground","horzcover_grass","horzcover_shrub","horzcover_tree","horzcover_woody","mean_sdH_vegtype_grass","sd_sdH_vegtype_grass","mean_cvH_vegtype_grass","sd_cvH_vegtype_grass","mean_sdH_vegtype_shrub","sd_sdH_vegtype_shrub","mean_cvH_vegtype_shrub","sd_cvH_vegtype_shrub","mean_sdH_vegtype_tree","sd_sdH_vegtype_tree","mean_cvH_tree","sd_cvH_vegtype_tree","mean_sdH_vegtype_woody","sd_sdH_vegtype_woody","mean_cvH_vegtype_woody","sd_cvH_vegtype_woody","mean_CD_G","sd_CD_G","cv_CD_G","median_CD_G","iqr_CD_G","max_CD_G","mean_PAI_G","sd_PAI_G","mean_CD_AboveG","sd_CD_AboveG","cv_CD_AboveG","median_CD_AboveG","iqr_CD_AboveG","max_CD_AboveG","mean_PAI_AboveG","sd_PAI_AboveG","mean_nlayers","sd_nlayers","cv_nlayers","median_nlayers","iqr_nlayers","max_nlayers","propMultiLayer","mean_gapsize","sd_gapsize","cv_gapsize","median_gapsize","iqr_gapsize","max_gapsize","mean_maxpeakh","sd_maxpeakh","cv_maxpeakh","median_maxpeakh","iqr_maxpeakh","max_maxpeakh","mean_ptoh","sd_ptoh","cv_ptoh","median_ptoh","iqr_ptoh","max_ptoh","mean_cscore","sd_cscore","cv_cscore","median_cscore","iqr_cscore","max_cscore","mean_FHD","sd_FHD","cv_FHD","median_FHD","iqr_FHD","max_FHD","mean_VDR","sd_VDR","cv_VDR","median_VDR","iqr_VDR","max_VDR","mean_VDRpeak","sd_VDRpeak","cv_VDRpeak","median_VDRpeak","iqr_VDRpeak","max_VDRpeak","mean_meanpeakh","sd_meanpeakh","cv_meanpeakh","median_meanpeakh","iqr_meanpeakh","max_meanpeakh","mean_stdpeakh","sd_stdpeakh","cv_stdpeakh","median_stdpeakh","iqr_stdpeakh","max_stdpeakh","mean_cvpeakh","sd_cvpeakh","cv_cvpeakh","median_cvpeakh","iqr_cvpeakh","max_cvpeakh","mean_herbh","sd_herbh","cv_herbh","median_herbh","iqr_herbh","max_herbh","25thPerc_plot","50thPerc_plot","75thPerc_plot","98thPerc_plot","100thPerc_plot","meanH_plot","stdH_plot","Cover0p0m_plot","Cover0p05m_plot","Cover0p25m_plot","Cover0p5m_plot","Cover1p5m_plot","nlayers_plot","gapsize_plot","maxpeakh_plot","ptoh_plot","cscore_plot","FHD_plot","VDR_plot","VDRpeak_plot","meanpeakh_plot","stdpeakh_plot","cvpeakh_plot","herbh_plot","max_maxHgrasslayer","mean_maxHgrasslayer","sd_maxHgrasslayer","cv_maxHgrasslayer","median_maxHgrasslayer","iqr_maxHgrasslayer","mean_sdHgrasslayer","sd_sdHgrasslayer","mean_cvHgrasslayer","sd_cvHgrasslayer","mean_CD_Ggrasslayer","sd_CD_Ggrasslayer","cv_CD_Ggrasslayer","median_CD_Ggrasslayer","iqr_CD_Ggrasslayer","max_CD_Ggrasslayer","mean_CD_AboveGgrasslayer","sd_CD_AboveGgrasslayer","cv_CD_AboveGgrasslayer","median_CD_AboveGgrasslayer","iqr_CD_AboveGgrasslayer","max_CD_AboveGgrasslayer","Treatment","Soil","X","Y","Treatment_f","Soil_f","nlayers_plot_f","Transect_f"
"1",3.47638660815234,"1A",253,55,7.28966019630432,1.16676472899238,1.53731649796763,1.3175891075275,0.293031042814255,1.46428538123767,0.354781894075985,0.50782981988724,0.504808337087329,0.311265548221763,0.0429976499260162,0.527112890591,0.266254678388023,0.16363478109496,0.339368091217686,0.0404987884819914,0.0285823759061247,0.358188439218016,0.170080400205943,0.440854610733374,0.260071259633946,0.731696846863778,0.368612533931458,1.32034801263758,0.409519136325111,0.607935012667331,0.297849882619614,0.922105480417816,0.511571666123446,0.667337716163355,0.351905578553504,0.461572600984629,0.273712864044074,0.593000675213798,0.471698113207547,0.438829937810141,1,1.31730561534654,1.48615560774321,0.217435708949546,0.292640570228135,1.34587171372132,0.0326086956521739,0.431911709689488,1,0.362912965031972,1.04063794774221,1.46966663765341,0.831723628290627,0.56592672581765,1,1,6,0.305074419009487,0.632067194707982,1.07478254774993,1.70042450668,0,1.2,6.45,1.01753764470363,1.5152846368517,1.48916813519273,0.25,1.45,7.25,0.682308285765214,0.401314182100331,0.588171344937214,0.711585482129539,0.614727035797681,5.04802476515164,0.0792988524788086,0.0670375076451011,0.845378029436376,0.0483870967741935,0.0645161290322581,0.467741935483871,1.02028883973613,0.665527910222695,0.652293629316592,0.76906713097464,0.913552818454481,3.12614410658669,0.764670382552104,0.243368619790724,0.318266046840308,0.831633388996124,0.330856204032898,1,0.13761632747596,0.214509246331284,1.55874851673219,0,0.375,0.826086956521739,0.599086445005367,0.799907601696193,1.33521231929897,0.25,0.95,4.25,0.37317417631948,0.637107897257843,1.70726684129506,0,0.625,3.225,0.406460700385519,0.644395769053653,1.5853827158258,0,1.06896551724138,6.2,0.509998045019825,0.402186790776982,0.788604573496645,0.392763986742397,0.302766463759409,3.5,0.112198328599334,0.581175595521927,2.34037345647812,5.30272515296936,7.33575105667114,1.3167168,1.5276196,0.650679841823991,0.480862929589519,0.252550541298903,0.216288606328868,0.131625563756597,2,3.2,3.25,0.602842584729176,0.516129032258065,2.05971452881348,0.9904543,0.492307692307692,1.65,1.6,1.03125,0.586354186214054,2.96966492652893,0.295175444758929,0.314297027523778,1.06478039791035,0.189594421386719,0.204177533189456,0.0709965193649774,0.0838784788886222,0.399455825677223,0.191259170422823,0.410078454788868,0.296881400485339,0.723962444303959,0.377777777777778,0.477083333333333,1,0.108312426686464,0.236436291063717,2.18291010825691,0,0.0606060606060606,1,"Inside","Black",310943.97,9741872.24,"Inside","Black","2","1"
"2",3.40440225435337,"1B",152,40,6.05587572097778,0.827248054617902,0.985060418051652,1.19076788703558,0.323182577192783,1.0779760403807,0.241733044314823,0.310182935135101,0.483763863128431,0.319568881577294,0.0379526462395543,0.493210306406685,0.412865598885794,0.0559714484679666,0.333130222841226,0.0315701982137804,0.0286052935698788,0.304870915630819,0.18912252704274,0.398821217854431,0.197061259187098,0.687621537631443,0.328242875109217,1.09882338060005,0.282596765035989,0.556408482652037,0.22710228238649,0.579304336819643,0.315752257474786,0.631277087084938,0.314785656618415,0.403186660604823,0.295086112648762,0.731884611971291,0.34,0.513545190102381,1,1.15832195305716,1.53990941909254,0.21733171672241,0.297119278820977,1.36712341531115,0.0256410256410256,0.426195423360928,1,0.419687609935328,1.12886822729361,1.33861420612813,0.62759147546532,0.468836706343191,1,1,5,0.272371169916435,0.394574338440111,0.716721156688254,1.81644138217832,0,0.75,4.75,0.640930536211699,0.955374255470602,1.49060498992209,0.05,0.95,6,0.614086378034804,0.390937207689904,0.636615990312274,0.585662992766844,0.569653411629906,6.89758816084135,0.0716315482073861,0.0520156591721744,0.72615572989683,0.0483870967741935,0.0645161290322581,0.403225806451613,0.937263761347494,0.623812247907094,0.665567446041278,0.702658692877089,0.965281146828267,2.8652021206459,0.805359347684511,0.239677950953196,0.297603736322542,0.904837220907211,0.289777353405952,1,0.121758675599334,0.202983322589086,1.66709535554604,0,0.333333333333333,0.789473684210526,0.406580489786444,0.540743449870884,1.32997884417649,0.05,0.6,3.33333333333333,0.218389035654729,0.405841347029103,1.85834122034741,0,0.375,2.375,0.36597284203803,0.650024447872653,1.77615487600882,0,1.05882352941176,11,0.487359767050611,0.452204330656069,0.927865534310937,0.321869703006963,0.265942137285844,4.75,0.108164291828871,0.589892506599426,1.2132226228714,3.54463047981262,6.14732503890991,0.8756378,0.96534854,0.63571046247613,0.43974385537802,0.251756839588017,0.214917596885162,0.0697332941965287,3,4,5,1.41739573801939,0.435483870967742,1.76642417965116,0.99249995,0.8,2.01666666666667,2.14489056959919,0.940218906852442,0.494021253342508,3.21884427070618,0.302237451850721,0.356400375544227,1.17920652573612,0.161069191992283,0.227421372408668,0.0733465793638149,0.0949396102696948,0.373466211174251,0.209643996122194,0.347448156827969,0.293227739745574,0.843946741357328,0.261904761904762,0.425225225225225,1,0.117056791408484,0.248909825585505,2.12640225817316,0,0.0584683148621773,1,"Inside","Black",310831.5,9741611.8,"Inside","Black","3","1"
"3",3.35397175074582,"1C",153,40,6.81786212921143,0.337409613032621,0.887296728363455,2.62973162023593,0.0852310720831156,0.103227053129425,0.0865885829078222,0.250114858603296,0.283636842627939,0.261109120908553,0.214061956143404,0.658806126000696,0.0955447267664462,0.0315871910894535,0.0770971110337626,0.0206377338244257,0.0238522125364307,0.214246979701825,0.173087587585982,0.353655764938269,0.205200257082585,0.70576082435547,0.331145229979747,1.24108452366321,0.38872428615541,0.454045989395942,0.267173331361192,0.795746352834707,0.479015451379608,0.611916291663197,0.367265102854328,0.199689557971048,0.251730396666135,1.26060871296351,0.0952380952380952,0.262376439985136,1,0.544905427208872,1.05260890950572,0.0647934741252537,0.194296661237495,2.99870725965235,0,0,1,0.122352241338623,0.626731335205841,1.09876435781413,0.454212450337782,0.413384769088603,1,0,6,0.0668290985033066,0.132285067873303,0.554356978646026,4.19062398771239,0,0,5.45,0.273206578489384,0.844470885857408,3.09096102490161,0.05,0,6.75,0.806369869224793,0.656622163613019,0.814294021482059,0.705880576109978,0.551921942265525,24.992422472566,0.0443099266811134,0.0364653105149385,0.822960299107907,0.032258064516129,0.0161290322580645,0.419354838709677,0.476729381590728,0.474896178879498,0.99615462612119,0.359445147512791,0.470254223180045,3.04553347201607,0.89153367479089,0.193186612759286,0.216690202761661,1,0.159885769089063,1,0.0290905943175153,0.111271070871208,3.82498444881246,0,0,0.857142857142857,0.184802819352593,0.474657185625841,2.56845207929551,0.05,0,5,0.0792696955965705,0.336598342924467,4.24624240564171,0,0,2.725,0.0917741648872335,0.359689519140645,3.91928948176875,0,0,6.66666666666667,0.30852222813189,0.279134717752892,0.904747510229845,0.217434127519522,0.13208743770179,5.24999999999999,0.0743461102247238,0.152775593101978,0.965571030974388,5.47989200592041,6.99223184585571,0.9510473,1.507137,0.494531644787907,0.215476294392159,0.0834911371554216,0.0686697508926376,0.037356306482041,4,2.7,4.5,0.919704134112762,0.483870967741935,1.02875622982365,0.9994833,0.305555555555556,2.7,1.65113597259584,1.63523782705502,0.403769233309678,3.67747175216675,0.136720105760186,0.211938722746581,1.55016500000616,0.0828689473122358,0.0870678302645684,0.0282926043646158,0.0562003105854494,0.244885549935234,0.190530927330443,0.180636159641524,0.234238183100631,1.29674027373855,0.0869565217391304,0.232456140350877,1,0.0359554168760038,0.144733669619478,4.02536480438004,0,0,1,"Inside","Black",310948.25,9741371.09,"Inside","Black","4","1"
"4",3.61847997854032,"1D",207,50,8.71094985961914,0.489719602183469,1.01742254236193,2.07756140008617,0.176381966471672,0.162812097494801,0.136492888053362,0.329200886640554,0.403206221232514,0.236706831257126,0.0336990595611285,0.788923719958203,0.140195053988157,0.0371821664925113,0.114681295715778,0.0367009143196326,0.0243907691892043,0.340271030241018,0.147934655771843,0.369314565912167,0.208202344282767,0.716604651689942,0.321552750687839,1.49971332915773,0.669070248312903,0.55688621501821,0.35204859225653,0.811717478712581,0.635466018667072,0.655912568917329,0.360000878501163,0.410045016134269,0.250764554224969,0.611553718148001,0.393939393939394,0.387215540099625,1,1.22263852628498,1.22521613227833,0.092335893753551,0.211664511287197,2.29233186232149,0,0.0366899808703971,1,0.183090908081932,0.717627792611831,1.12843956809474,0.472470223294609,0.418693421121636,1,0,6,0.0934343434343434,0.193477882270986,0.732915650820426,3.78811077637237,0,0,7.25,0.380713166144201,0.989450310717031,2.59893904048031,0.05,0.2,8.75,0.622781211734753,0.428131563380932,0.687450994528839,0.488195338268259,0.599959929257221,8.52721928180373,0.0496707902158402,0.0358138876372273,0.721025123248514,0.032258064516129,0.0161290322580645,0.354838709677419,0.739371276589743,0.435791243262156,0.589407861869058,0.668857062374027,0.253798794895504,2.81798822901406,0.794794582880551,0.190039941275759,0.2391057329392,0.819365561008453,0.250715792179108,1,0.0409074322837016,0.130578809229741,3.19205586711357,0,0,0.826086956521739,0.262698899918727,0.556170186867801,2.11713938292039,0.05,0.2,6.25,0.109559216309709,0.415882869182826,3.79596425742203,0,0,3.625,0.126759184927028,0.419472403375608,3.30920716804142,0,0,8.33333333333333,0.444279948382807,0.297734151910764,0.670149875083325,0.380292687685698,0.228238770356792,4.25,0.0771093610674143,0.12325431779027,0.329689219594002,4.26153216361999,8.98176383972168,0.5159412,1.0376998,0.663221026737479,0.432603397935497,0.106443835207027,0.0785212198542426,0.0288186541600574,6,2.7,8.5,2.06451590268003,0.612903225806452,1.31219193772729,0.99546224,0.411764705882353,4.71666666666667,2.782634642844,1.69503627750641,0.497330281549278,2.74057340621948,0.224925356361684,0.231271600904133,1.02821489157605,0.166091457009315,0.122465958744288,0.0513304738782621,0.0629141315863512,0.36122640614935,0.161378884322552,0.389389236918492,0.251256990149943,0.645259206798611,0.366666666666667,0.377358490566038,1,0.0553208891513251,0.166193147843641,3.0041662452141,0,0.0102040816326531,1,"Inside","Black",310922.25,9741069.06,"Inside","Black","6","1"
"5",3.48837646451284,"1E",158,44,8.16777860641479,0.964049484154115,1.8963580441753,1.96707542024071,0.0689944364130497,0.516486681451401,0.269226667605307,0.587368307445554,0.354400413643821,0.327118240358187,0.399581954363351,0.34950357080648,0.10834349416478,0.142570980665389,0.227834871973524,0.0203268060278722,0.0267019440996705,0.199281232914869,0.187414983510081,0.463803389732549,0.263137142036637,0.709312496186689,0.374570209807068,1.4860829004441,0.707789164198247,0.464957922246114,0.301638550589595,1.12855154475901,0.742803336639786,0.548739905604414,0.353806575235172,0.205134605481739,0.289321959868742,1.41040054743225,0.0411665019065104,0.333333333333333,1,0.474873642338214,1.06461483575779,0.12007458043751,0.243119959871324,2.02474128150587,0,0.05,1,0.105267133965796,0.540306332535835,1.33130116704407,0.831875129253781,0.624858709544152,1,0,6,0.211461417871451,0.614827556174882,1.3700825357349,2.22840131671845,0,0,7.2,0.90997125936248,1.83558746797768,2.01719279492814,0.05,0.2,8.25,1.22554048020892,1.13406538732406,0.925359386848435,0.959485821295376,0.874492636928342,52.2786933976133,0.0547968489248248,0.0575977001579664,1.05111336305093,0.032258064516129,0.032258064516129,0.403225806451613,0.545957139808655,0.690109508434326,1.2640360535924,0.233791658706459,0.742399347428934,2.97183146962463,0.846091863066587,0.286061804348981,0.338097808093999,1,0.158639416098595,1,0.0932577064513943,0.187462119868901,2.01015151457329,0,0,0.84,0.514634152006038,0.984568494103329,1.91314255042245,0.05,0.2,5.325,0.359954478323381,0.783038210424761,2.17538121506932,0,0,3.6,0.270940138125057,0.537635466407386,1.98433303432964,0,0,4.71428571428571,0.291853357676294,0.275547257250002,0.944129131985599,0.191351622109116,0.101187749343924,3.25,0.135166496038437,1.29842865467072,4.06717538833618,6.98896608352661,8.28260517120361,2.1676497,2.2151487,0.445483637517073,0.230173705548208,0.143789420531849,0.128768602845208,0.0964780982867091,5,2.5,7,1.03839519449889,0.580645161290323,1.45419871165827,0.99996775,0.535714285714286,3.21,2.44364481870832,1.31361152628424,0.38747761088995,2.34418073654175,0.115959562316008,0.220367224387311,1.90037992543277,0.0601504923403263,0.123782477180163,0.0252161477368499,0.0586917322475585,0.265257869088999,0.218735955290202,0.156912259236334,0.258562692155231,1.6478170247093,0.0242918961447679,0.193548387096774,1,0.0331403115357503,0.134003535253413,4.04352068654685,0,0,1,"Inside","Black",310937.19,9740768.97,"Inside","Black","5","1"
"6",3.21281850704983,"2A",146,39,5.63972913742065,0.310989725067576,0.645368103642107,2.07520715837757,0.0700077012181282,0.229150261580944,0.0843924512654847,0.195452926824075,0.375929383833189,0.316558033909637,0.412466266213981,0.416993122660399,0.157308261513015,0.0132323496126056,0.101854270044398,0.0305315402023537,0.0337975743289742,0.255892485166016,0.205694755697832,0.369378358462499,0.213427334604214,0.687533082672107,0.349003475147864,1.02436392352377,0.383403323539122,0.45427715234528,0.231410001358186,0.558653450861143,0.299318364718748,0.627745227911569,0.362912587847155,0.18134429821982,0.269789114060431,1.48771765480821,0.037037037037037,0.261904761904762,1,0.520616574599515,1.13850273939875,0.0760818094086484,0.198471668133497,2.60866125130479,0,0,1,0.125091874486373,0.594914452528153,1.09280055715156,0.369824002016766,0.338418570155866,1,0,5,0.0871419865935405,0.133473491773309,0.464261809105911,3.47830721244943,0,0,3.95,0.240624183860016,0.587635373777964,2.44212931697599,0.05,0,5.5,1.18551762809449,1.02989592444153,0.868731008324949,0.899562369104824,1.23882249020497,16.3965608724762,0.0409775988003269,0.0330544760306172,0.806647461011151,0.032258064516129,0.032258064516129,0.370967741935484,0.415259916092849,0.509205957115712,1.22623431104739,0.208899757087528,0.636514168294813,2.7293829631369,0.910713682267525,0.198040860410134,0.217456775127223,1,0.0620208283265432,1,0.038858387443655,0.127074499103157,3.27019486558509,0,0,0.692307692307692,0.16596304518151,0.336455442967167,2.02729133223119,0.05,0,3.5,0.071572431459782,0.253127768308588,3.5366657684506,0,0,2.1853044537445,0.11346611263101,0.386426536812207,3.40565590775866,0,0,6,0.297039887481839,0.270927801796268,0.912092325690881,0.192135988438928,0.11340207600394,4.15369264197591,0.0897553488612175,0.219009250402451,1.04433953762054,3.35769939422607,5.89901208877563,0.6931449,0.9067156,0.41886766329284,0.193742029536195,0.0869868635580772,0.0655881472761652,0.0280020165971912,1,0,0.05,0.0183795984008483,0.419354838709677,0.939995371313362,1,0,0.05,0,0,0.397107832005736,3.13691599845886,0.127415119910028,0.220494111682512,1.73051763274414,0.0658392715454102,0.154981964404384,0.0285495644535708,0.0578639065474428,0.298705113046789,0.218054973360057,0.159456833557205,0.250844573835054,1.57311899552466,0.027027027027027,0.212121212121212,1,0.0378814118659844,0.139019574877258,3.66986255340949,0,0,1,"Inside","Black",312125.37,9739384.94,"Inside","Black","1","2"
"7",3.63300371525686,"2B",178,52,5.46011434555054,1.11370898753981,1.15202839183949,1.03440701720863,0.69696524977684,1.92050607938319,0.297180925064247,0.335459646114601,0.447940560893712,0.311393390759213,0.161312788369461,0.302428832593366,0.450509271350222,0.0857491076869505,0.447201183947071,0.0347247889964815,0.0363418128770077,0.284276331845167,0.214284099637303,0.461777033175067,0.231069081757511,0.561505869788454,0.330443213934209,0.91714438838402,0.302328285332397,0.428518284938745,0.223970118982166,0.598091104427555,0.28189266848416,0.503600706081649,0.308546135246676,0.414748699417409,0.342389078515377,0.82553382083253,0.394230769230769,0.691419691419692,1,0.932858174613295,1.50358216475941,0.292328553366909,0.333702029431704,1.14153073857574,0.107142857142857,0.606821601203624,1,0.296916718564243,0.896486157499542,1.48280665099678,0.663723435591129,0.447612933989039,1,1,5,0.402106729346217,0.71043266301036,0.94956068565872,1.33659491616713,0,1.45,4.7,0.947057543309828,1.09704854026254,1.15837580093445,0.25,1.7,5.5,0.861458399962651,0.597786275369654,0.693923554980219,0.84374765320775,0.46303985315496,8.33127645127673,0.0790500902843888,0.0539292192384725,0.682215782985926,0.0645161290322581,0.0806451612903226,0.32258064516129,0.967760954865804,0.71920602420343,0.743164952654202,0.874455398810259,1.35091842617606,2.58858033933712,0.74526770579039,0.306306839196163,0.411002431497164,0.9230135679245,0.547044063607852,1.05326366424561,0.186037450209435,0.230568789523177,1.23936760724042,0,0.475,0.764705882352941,0.547896462667943,0.585496024469585,1.06862530489529,0.25,0.95,4,0.380484757396723,0.507516596392628,1.33386840478199,0,0.846026446110737,2.35,0.489423218470981,0.622334852764893,1.27156789722634,0,1.06896551724138,4.5,0.425719699382023,0.405619053397799,0.952784317912932,0.269342370290505,0.297819515218812,4.12500000000036,0.212614551186562,1.16928231716156,2.07255792617798,3.36377956390381,5.56045246124268,1.2707735,1.0277636,0.593392613328983,0.434665916721789,0.315431547491263,0.282194962774679,0.169618501312399,2,1.45,1.5,0.44723697319046,0.403225806451613,1.92095361175557,0.99208206,0.483333333333333,0.775,0.725,1.06896551724138,0.466027734848918,2.91814337730408,0.237081097903118,0.32508122441348,1.37118153783109,0.122171348035336,0.218896513854464,0.0571021013580195,0.0872908992400754,0.356286447284732,0.237099629235745,0.284569163145444,0.323086270090726,1.13535235694388,0.142857142857143,0.5,1,0.0911069628588571,0.217694821003147,2.38944219159626,0,0.0212765957446809,1,"Inside","Black",312124.57,9739037.39,"Inside","Black","2","2"
"8",3.13304334786449,"2C",239,45,2.66370453834534,0.0591091608451156,0.14361962328641,2.42973544596138,0,0.0780423159028093,0.0114929133051888,0.0444817856489324,0.19866846898447,0.201702196935752,0.587497823437228,0.400139300017412,0.0123628765453596,0,0.00531081316385164,0.0188148282081724,0.0232588093083447,0.183592586360488,0.174005611210099,0.320666561821397,0.197323023386915,0.686617458701506,0.363359647955388,NA,NA,NA,NA,0.476783305650852,0.189248678005084,0.6741029276538,0.391774134751017,0.0584552084382933,0.127551616809173,2.18204023588111,0,0.0512820512820513,1,0.144309885650552,0.399314301024464,0.00470199869011615,0.0407046268175819,8.65687753234495,0,0,0.950980392156863,0.00727961750524297,0.0937324934810584,0.780863660107957,0.42630649861158,0.545942294910537,1,0,2,0.00531081316385164,0.00713564339195542,0.100909740784002,14.1416457130923,0,0,2.2,0.050161936270242,0.114476261522857,2.28213402501307,0.05,0,2.25,0.964970258030948,1.06063871515094,1.09914135313891,0.747642220967294,1.18102836699546,18.4427172826281,0.0253773176882937,0.0183639391292157,0.723635939573189,0.032258064516129,0.0161290322580645,0.17741935483871,0.187454219031375,0.257082418651296,1.37144109094854,0.0926723644610774,0.279002203326333,2.23597732893284,0.763668339694966,0.41469153631611,0.54302570207605,1,0.182467957337697,1,0.00240434099300647,0.0331418507916771,13.7841724148434,0,0,0.488888888888889,0.0465941145742643,0.0694539858613153,1.4906171411545,0.05,0,1.25,0.00356782169597771,0.050454870392001,14.1416457130923,0,0,1.1,0.00665956385511559,0.0953126584388415,14.3121472385352,0,0,3,0.163737606699552,0.118368958458449,0.722918582019146,0.183208558900813,0.050804733022384,1.94702502969201,0.0646834596991539,0.0888526141643524,0.141480684280396,1.3604377746582,2.76972389221191,0.16194348,0.25743276,0.235208135306313,0.0577353602529483,0.00524984020795441,0.00248458815313285,0.00065342064611899,2,1.7,1.75,9.88725680266233,0.225806451612903,0.340609793946842,1,0.485714285714286,0.9,0.85,1.05882352941176,0.297434926841185,1.6193448138237,0.0466867465433666,0.0771426267391201,1.65234531105018,0,0.0758760614196459,0.00767435685993265,0.018555483277658,0.185407364430777,0.169144165559543,0.0563608195768271,0.124481193661277,2.20864768461347,0,0.0487804878048781,1,0.00285634874369393,0.0295134692778428,10.3325860831948,0,0,0.891891891891892,"Inside","Black",312142.72,9738744.59,"Inside","Black","2","2"
"9",3.04419983980112,"2D",181,38,5.48912271499634,0.224020878800294,0.535366595397182,2.38980669241298,0.131558220088482,0.146710043493658,0.056291263209682,0.165698219245826,0.329607974439328,0.218324225162616,0.213887922032718,0.729115906717717,0.0430734423947094,0.0139227288548555,0.032457361642882,0.0337556503341725,0.0254800297695595,0.300513849974225,0.173769762507284,0.34776280681518,0.210511256045947,0.751820107000179,0.341012049576482,1.19948758301325,0.394862917564831,0.547012119911056,0.327298173433715,0.802171354149606,0.463685865489036,0.597516672206768,0.351462833322004,0.190579308473473,0.195789780114883,1.02734017498093,0.129032258064516,0.288905982583309,1,0.476946461858645,0.628958911500753,0.0208206612403256,0.0884707689461954,4.24918151854104,0,0,0.982142857142857,0.0254145256472681,0.196682523835365,0.959624086320919,0.424541436447763,0.442403898046581,1,0,6,0.0315001740341107,0.0581134702401671,0.350958498100611,6.0391936095056,0,0,4.7,0.141903933170901,0.513913780700884,3.62156121551581,0.05,0,5.5,0.645389059986228,2.85548044944184,4.42443268174204,0.382869002242424,0.588201100939271,294.502063741497,0.0400881959960926,0.0289277794988075,0.721603424150767,0.032258064516129,0.0161290322580645,0.354838709677419,0.47582444806384,0.394741481111112,0.829594785886559,0.469552164410648,0.576249440824883,2.98500975155725,0.865010114233835,0.287948444896125,0.332884483265458,1,0.117914800842603,1.16934490203857,0.0142605459750517,0.0803872355458333,5.63703771836422,0,0,0.692307692307692,0.102983452256642,0.275035025780649,2.67067203277709,0.05,0,3.05,0.0348214760719724,0.212751529848759,6.10977918940093,0,0,2.35,0.0403098560389624,0.229515437213366,5.69377963026023,0,0,3,0.254967442444636,0.156846639605696,0.615163403224525,0.221404045174545,0.13937500104305,2.92728038657042,0.0739994794130325,0.109627321362495,0.177717357873917,3.56261403083801,5.55857467651367,0.3490899,0.7699737,0.35880367952343,0.198065108179336,0.0224874580146386,0.0144022687457316,0.00775185709498993,4,1.75,4.25,2.01674834803971,0.403225806451613,0.78327702894767,1,0.441176470588235,2.2625,1.61259689631352,1.40301646690018,0.403268187375061,1.85116076469421,0.126606058698123,0.11789244504315,0.931175381774188,0.120503282546997,0.132458869343003,0.0261606835671073,0.0312760128641243,0.294350047620863,0.164748870108834,0.182102488236267,0.193822020538088,1.06435679388749,0.116279069767442,0.285220125786164,1,0.00995443741210938,0.0566365974356261,5.68958295591158,0,0,1,"Inside","Black",312144.08,9738444.15,"Inside","Black","4","2"
"10",3.44078014218631,"2E",175,42,1.57183822154999,0.035585324814266,0.0950538007106351,2.67115169544633,0,0.0570740392059088,0.00596464704403439,0.0271275655895565,0.152612535589521,0.195060648070099,0.705406111256203,0.284843736397667,0.0097501523461304,0,0.00156698876991381,0.013324765828661,0.0217569896839478,0.135167815585882,0.162617707259994,0.222475596459325,0.103022660312313,0.66224756998155,0.329297649892452,NA,NA,NA,NA,0.242345851671416,0.159575351875036,0.305021121646006,0.25486006100122,0.026285673343531,0.07081040443266,2.69387827761645,0,0.0212765957446809,1,0.0568311841198476,0.195101809885292,0.00196209098469202,0.0252275138580154,12.857463825499,0,0,1,0.00211765068714931,0.0702007754682893,0.602768346826848,0.493223158300175,0.818263203263158,1,1,2,0.00191520849656133,0.00195873596239226,0.0452842107212875,23.119099046908,0,0,1.2,0.0330242883259337,0.058836352661381,1.78160849616787,0.05,0.05,1.75,0.950754559733266,1.56251387769764,1.64344610467712,0.530325926398904,1.34258511872421,49.7441536121661,0.0174629384690126,0.0170428027197478,0.975941291323318,0.0161290322580645,0.032258064516129,0.112903225806452,0.0963461598603468,0.171295723405415,1.77791957306557,0,0.138361107640013,1.8587630349701,0.598209576173557,0.488628047388037,0.816817494821034,1,1,1,0.00088151409253524,0.0202819101274789,23.0080384411642,0,0,0.48,0.0320449203447375,0.042562297011968,1.32820729632295,0.05,0.05,1.375,0.00097936798119613,0.0226421053606437,23.119099046908,0,0,0.6,0.00237475598982657,0.0591884780166858,24.924025150478,0,0,3.66666666666667,0.119508427667206,0.110619568137434,0.925621483745696,0.175479401944522,0.183208558900813,2.64285714285714,0.0603913739323616,0.0758964866399765,0.109976127743721,0.631800343990325,1.57654845714569,0.1149908,0.13573614,0.127518204102883,0.0260289747131091,0.00146880174701539,0.00064988828067942,5.42326798897992e-06,1,0,0.05,0.571680796896074,0.145161290322581,0.174469727472966,1,0,0.05,0,0,0.27565389866852,1.4444421672821,0.0272542135833098,0.0560755813661886,2.05750135459893,0,0.0548185048003992,0.00364042929198631,0.011807123150564,0.138764965484462,0.149826818929326,0.0247814174571426,0.0686578025500572,2.77053573181579,0,0.0175438596491228,1,0.00087843949520361,0.0214770994555921,24.449150536673,0,0,1,"Inside","Black",312139.95,9738095.37,"Inside","Black","1","2"
