term,edf,ref.df,statistic,p.value
s(X98thPerc_plot),0.5496715892715138,4,1.2203805381479056,0.1281655218104314
s(sd_gapsize),2.090247940320579,4,17.739491276374988,2.2745255648048968e-5
s(stdH_plot),8.061600910184906e-6,4,5.285448293467769e-6,0.3501775974301675
s(horzcover_grass),1.3247348896591478,4,4.346675904977812,0.027593213719951493
s(mean_cvH_tree),0.16765689098351647,4,0.18276520571522895,0.2718441369313018
s(mean_cvH_vegtype_woody),2.2842524081889905e-6,4,2.088534351095106e-7,0.8849552035737381
"s(X,Y)",5.854853496330994e-6,4,3.039741814329758e-6,0.6260406170567527
