"","Spot","shannonH","Abundance","Richness","max.maxH.","mean.maxH.","sd.maxH.","cv.maxH.","median.maxH.","iqr.maxH.","mean.sdH.","sd.sdH.","mean.cvH.","sd.cvH.","cover_ground_maxH","cover_grass_maxH","cover_shrub_maxH","cover_tree_maxH","cover_woody_maxH","mean.sdH._grass","sd.sdH._grass","mean.cvH._grass","sd.cvH._grass","mean.sdH._shrub","sd.sdH._shrub","mean.cvH._shrub","sd.cvH._shrub","mean.sdH._tree","sd.sdH._tree","mean.cvH._tree","sd.cvH._tree","mean.sdH._woody","sd.sdH._woody","mean.cvH._woody","sd.cvH._woody","mean.coverG.","sd.coverG.","cv.coverG.","median.coverG.","iqr.coverG.","max.coverG.","mean.nlayers.","sd.nlayers.","cv.nlayers.","median.nlayers.","iqr.nlayers.","max.nlayers.","propMultiLayer","mean.gapsize.","sd.gapsize.","cv.gapsize.","median.gapsize.","iqr.gapsize.","max.gapsize.","mean.maxpeakh.","sd.maxpeakh.","cv.maxpeakh.","median.maxpeakh.","iqr.maxpeakh.","max.maxpeakh.","mean.ptoh.","sd.ptoh.","cv.ptoh.","median.ptoh.","iqr.ptoh.","max.ptoh.","mean.cscore.","sd.cscore.","cv.cscore.","median.cscore.","iqr.cscore.","max.cscore.","mean.FHD.","sd.FHD.","cv.FHD.","median.FHD.","iqr.FHD.","max.FHD.","mean.VDR.","sd.VDR.","cv.VDR.","median.VDR.","iqr.VDR.","max.VDR.","mean.VDRpeak.","sd.VDRpeak.","cv.VDRpeak.","median.VDRpeak.","iqr.VDRpeak.","max.VDRpeak.","mean.meanpeakh.","sd.meanpeakh.","cv.meanpeakh.","median.meanpeakh.","iqr.meanpeakh.","max.meanpeakh.","mean.stdpeakh.","sd.stdpeakh.","cv.stdpeakh.","median.stdpeakh.","iqr.stdpeakh.","max.stdpeakh.","mean.cvpeakh.","sd.cvpeakh.","cv.cvpeakh.","median.cvpeakh.","iqr.cvpeakh.","max.cvpeakh.","mean.herbh.","sd.herbh.","cv.herbh.","median.herbh.","iqr.herbh.","max.herbh.","X25thPerc_plot","X50thPerc_plot","X75thPerc_plot","X98thPerc_plot","X100thPerc_plot","meanH_plot","stdH_plot","Cover0p0m_plot","Cover0p05m_plot","Cover0p5m_plot","Cover1p0m_plot","Cover3p0m_plot","nlayers_plot","gapsize_plot","maxpeakh_plot","ptoh_plot","cscore_plot","FHD_plot","VDR_plot","VDRpeak_plot","meanpeakh_plot","stdpeakh_plot","cvpeakh_plot","herbh_plot","Soil","Treatment","Treatment_f","Soil_f","nlayers_plot_f","Transect_f"
"11","2A",3.21281850704983,146,39,-0.45405755136999,-0.824657054257442,-0.940879459538349,0.273083468748911,-0.421289719317323,-0.717356608105877,-0.822573245914232,-0.898691021441808,-0.0716925850400892,0.230511001706608,0.859146203877659,-0.28775169166669,-0.254510885199698,-0.807711039275255,-0.721973978307999,0.0855614277637672,0.558020613444711,-0.0334894623751257,0.417866107803895,-0.59304543980771,-0.532325736807142,-0.00970248067510548,-0.373197534365685,-0.566455950620401,-0.545879143915456,-0.297603863353982,-0.806918977055288,-0.818192511070273,-0.748116796496073,0.326941573446809,-0.107699483660193,-0.744237809756467,0.273735977311156,0.637629978903684,-1.02065863802417,-0.584675457322785,NA,-0.877676138649294,-0.429002217137981,0.146339536770491,-1.07258322875602,0.742462120245875,-1.00888754440384,-0.84216299873271,-0.833042481394329,-0.946853951363434,0.108457217199548,NA,-0.14142135623731,-0.408652065527338,-0.846361204713058,-0.942573435274709,0.0659676100069615,-0.281694080058044,-0.581468336943692,-0.576681406436917,-0.586680952204468,-0.393500646433549,0.206298904982607,-0.537035484812914,-0.793027481763627,0.0101192244540009,-0.820736278520973,-0.827296774913341,-0.320532738553811,-0.390644859592487,0.120270298284516,-0.493767730421606,-0.915430276387867,-0.339120328893019,0.791179857920594,-0.983136701167324,0.0195597715710545,-0.293952860651717,1.18221675874867,-0.713773794357104,-0.847168067899903,0.856722636445744,-1.18990082979776,-0.229183090852943,-0.846858630614006,-0.904573255418427,0.0975319578047642,NA,-0.141421356237309,-0.509135782728782,-0.841286258036813,-0.893305980011379,0.0312566761342823,-0.320177020293328,-0.641927201873738,-0.491266137470563,-0.829723366146282,-0.948535581770022,0.108449828532096,NA,-0.14142135623731,-0.41117438455757,-0.827974945078387,-0.942544357613965,0.0939452781377661,NA,-0.14142135623731,-0.86513830289837,-0.799727279087598,-0.424464332926106,0.0544412456831448,-0.68841357010525,-1.03304968224719,0.0834313618317681,-0.389550762571204,-0.555378214271045,-0.554708628197416,-0.723748321216613,-0.397153692174901,-0.707049213567451,-0.730761010651543,-1.01711566306411,-0.745297821186779,-0.634185175598755,-0.680274925023231,-0.759814165317669,-1.15106906830129,-1.14794303463665,-1.12215265695483,-0.483665687204473,-0.456194852221678,-0.729431668087899,0.360593628166101,-1.39492863349071,-1.10881890713322,-1.17054335337517,-1.51865627256171,-0.579159140797107,"Black","Inside","Inside","Black","-1.15106906830129","2"
"12","2B",3.63300371525686,178,52,-0.524426918448512,0.378840233467704,-0.16922714873244,-1.10643596319483,0.606940253458225,0.75394881435195,0.324567156483362,-0.228453642297686,0.61943885508438,0.142267361352556,-0.314732781101069,-0.829418995868195,2.37609422598402,-0.18842834685003,1.25681993943094,0.525600687537743,0.931717646382843,0.388504139278066,0.689734669680447,0.934259861508777,-0.179573534145592,-0.895072975056046,-0.737122286690763,-0.833006006408639,-0.9788866023501,-0.544025348852244,-0.891645065198976,-0.700190231608942,-0.821060643074867,-0.650660971704349,-0.984624230665036,0.688394877373326,1.32331944540158,-0.482902132995894,0.714679368857937,1.66815238558198,NA,0.393009473260762,0.499030521215145,-0.500307469673695,0.913682009681057,0.742462120245875,-1.00888754440384,0.128872299819678,-0.183071166191707,-0.150777868590234,-0.334059324887642,NA,-0.14142135623731,-0.408652065527338,0.225558897491111,-0.125797078675799,-0.702871026444676,-0.175794049961035,0.812133462342843,-0.383811370839286,0.0533992708273246,-0.106876215113863,-0.597571545384373,-0.0728160563118098,0.353264232147184,-0.390913807912088,0.646394401322623,0.137947793848658,-0.622325373792447,0.830120326634035,0.871959662562742,-0.493767730421606,0.720539186052929,0.736701243247123,-0.472179388111137,0.696331377122236,1.30542312416507,-0.583198881470011,-0.513451998707834,0.942237057193131,0.766372975741109,0.24844070316093,1.40622196836344,0.733516719032528,0.161553595265034,0.50254692872412,-0.327027160036987,NA,-0.141421356237309,-0.509135782728782,0.369747940897322,0.012618917189734,-0.685346441235213,-0.165874841838712,0.631478742840188,-0.698551427542531,-0.199188526029203,-0.177920801340852,-0.334068473325739,NA,-0.14142135623731,-0.41117438455757,0.0112275093616044,0.0854754837368742,-0.346304444718327,NA,-0.14142135623731,-0.86513830289837,0.863576981315823,0.805113711955041,-0.553895656884679,0.0479290292909115,1.15852569738581,-0.0858140833887269,0.0394969383436999,0.672301796039088,0.217316364429645,-0.720857992770042,-0.529136621362146,0.104372049749418,-0.543862094568805,0.176670737981884,0.66818584265676,1.48623190177522,1.32842324857241,-0.401542386361138,-1.15106906830129,-1.14794303463665,-1.12215265695483,-0.485218959817148,-0.456194852221678,0.746106778549496,-0.0509078120379213,-1.39492863349071,-1.10881890713322,-1.17054335337517,-1.51865627256171,0.700859408946146,"Black","Inside","Inside","Black","-1.15106906830129","2"
"13","2C",3.14698297012525,240,46,-1.62000254546868,-1.20229540186455,-1.7050510027381,0.742989882622277,-0.536104537135652,-0.848804963036653,-1.21557388085209,-1.62141706273739,-1.77296447584963,-1.731928004298,1.67723508122806,-0.367437645039901,-1.55496367269217,-0.920713403319233,-1.27515571406996,-1.14398957815904,-0.989910189696937,-1.10839995780547,-0.58515370368466,-1.39822782449061,-0.854336431376446,-0.016134952114958,-0.0917054490350004,NA,NA,NA,NA,-1.0631579915438,-1.20886776062,0.691995178610692,0.35783401183616,-1.49852918562304,-1.78260284844854,1.8125465325714,-1.20059398469989,-1.68940238119196,NA,-1.57300015208998,-1.81282102746533,1.75737875960614,-1.07258322875602,-1.31993265821489,-2.15535066304458,-0.980348791219012,-0.933242410515455,-1.47496778090669,NA,NA,-0.14142135623731,-2.32784345486351,-1.10800851542215,-1.60296241268817,1.77384777443546,-0.281694080058044,-0.629523571401849,-1.7339016200227,-0.886986721634428,-1.04000655728029,2.00041241276611,-0.537035484812914,-0.902954856355289,0.0769638217979017,-1.45774178005509,-1.11598253209752,0.484324157450742,-0.390644859592487,-0.63141906599371,-1.65831426443483,-1.57868462840678,-1.4619472074649,1.360350199581,-1.37623443659764,-0.944668123446136,-1.81878873661962,-0.324862462148769,2.60006379635138,1.86701749440488,0.856722636445744,-0.545198648844384,-0.229183090852943,-0.987691308889503,-1.69720354981334,NA,NA,-0.141421356237309,-3.20649744404287,-1.15562902661646,-1.64387724721196,1.79872491286914,-0.320177020293328,-0.707230070833427,-1.73497787790237,-0.926926957766992,-1.45975848068863,NA,NA,-0.14142135623731,-2.31702898464961,-0.952998722905414,-1.58376573540435,NA,NA,-0.14142135623731,-1.72605448810683,-1.50015383752686,-1.74582009035127,1.68098906033365,-0.68841357010525,-1.20384928735557,-1.47553846586343,-0.477106567907551,-0.723530618151841,-1.23260897247264,-1.67318598171825,-1.61706471778396,-1.45325209772539,-1.73325802858758,-2.27338444805695,-1.54323947592003,-1.25192134470131,-1.14519277434023,-0.857839642972009,-1.15106906830129,-1.14794303463665,-1.12215265695483,-0.365498715198793,-1.62592524253367,-1.6630482102379,0.360593628166101,-1.39492863349071,-1.10881890713322,-1.17054335337517,-1.51865627256171,-1.50987645027416,"Black","Inside","Inside","Black","-1.15106906830129","2"
"14","2D",3.04419983980112,181,38,-0.513062038214389,-0.95504731084217,-1.10841364369818,0.690066665921486,-0.320344944845949,-0.789071109941475,-0.974066452283436,-1.04113216516336,-0.516264992960429,-1.44792226797025,-0.0689991959267,1.18798483078087,-1.27942788400066,-0.801815299762234,-1.11960944203045,0.423899338412449,-0.663657961304665,0.629913587216748,-0.592618749688943,-0.950340030065934,-0.590633631463171,0.441928823463716,-0.529891318914897,-0.131094790493013,-0.484675476380787,0.589542613412084,0.285064646959329,-0.089557182163276,-0.0600755499759318,0.0889003569866714,-0.292382732427959,-0.687553456387475,-0.796078286952709,-0.141410105244324,-0.573722454345791,-0.443052669482225,NA,-0.736037050480744,-0.347448738971093,-0.00933922449459375,-1.07258322875602,0.742462120245875,0.137575574236888,-0.88328750967993,-0.858408499436785,-1.00438240205697,0.236941736894213,NA,-0.14142135623731,-0.408652065527338,-0.9765483315488,-1.05183583024391,0.881906064117854,-0.281694080058044,-0.581468336943692,-0.576681406436917,-0.656046758763107,-0.642181146609388,0.165561204466666,-0.537035484812914,-0.59880864211024,-0.29137309507353,-0.71220885124997,-0.864690049888432,-0.637762696250729,-0.390644859592487,-0.63141906599371,-0.260858423618961,-0.54513804853851,-0.70190663169444,-0.284636277219137,-0.092426060711738,-0.120607251994861,0.343150363144487,0.71379731411064,0.661431392119105,0.11512345621711,0.856722636445744,-0.890724201188248,2.831595909365,-0.89681885812766,-1.07829343535893,0.23271394739315,NA,-0.141421356237309,-0.481889705341771,-1.00609414018139,-1.05652417882382,0.79643592223407,-0.320177020293328,-0.641927201873738,-0.491266137470563,-0.853323467072092,-0.998627263161771,0.235689710247945,NA,-0.14142135623731,-0.41117438455757,-0.843831073976794,-0.863324874002547,0.284499866178335,NA,-0.14142135623731,-0.00422211768991119,-1.13803973278377,-1.13468024672416,0.13773570567307,-0.68841357010525,-0.993413396561626,0.149804453615592,-0.444573255267827,-0.696691287816836,-1.20540111665602,-0.626338111516856,-0.529868650549215,-1.19035897826831,-0.941891412583785,-1.42796561318138,-0.719934619924453,-1.13525625550236,-1.04284067060005,-0.794105255386186,-0.265631323454144,0.280773945701171,-0.133029849981359,0.251192527991196,-0.456194852221678,-0.906691524869417,0.360593628166101,0.79255391897864,-0.182752682495025,0.0444079211556923,0.242472724705201,-0.42450511838119,"Black","Inside","Inside","Black","-0.265631323454144","2"
"15","2E",3.44078014218631,175,42,-2.04777322541806,-1.23756411184022,-1.77901758367958,1.06297293621548,-0.536104537135652,-0.867045204905944,-1.2453767055548,-1.70449483949431,-2.21498896250363,-1.8454062122641,2.22833261096723,-0.912562457455356,-1.57840508456324,-0.920713403319233,-1.29660735194935,-1.72011637249005,-1.21049702817525,-1.82834971160035,-0.945601846350845,-3.02127688234118,-2.73990142090367,-0.187339090731552,-0.759584207100715,NA,NA,NA,NA,-1.76462350632396,-1.333080103104,-2.21441831111645,-1.85057455156137,-1.69598530585922,-2.60291507472731,2.6786669849733,-1.20059398469989,-1.84678253500867,NA,-1.74039874682591,-2.53215724313116,4.15425507520021,-1.07258322875602,-1.31993265821489,-2.15535066304458,-0.980348791219012,-0.933242410515455,-1.47496778090669,NA,NA,-0.14142135623731,-2.32784345486351,-1.12061363301913,-1.66032055147191,4.10471111776753,-0.281694080058044,-0.629523571401849,-1.92677165562034,-0.942662532786512,-1.30008984051518,4.39004235143562,-0.537035484812914,-0.902954856355289,-0.529277988804616,-1.93544518574407,-1.16267038363184,2.63632716976286,-1.61141004581901,0.120270298284516,-1.89122357123747,-1.91147673804589,-1.98622337593242,2.60565631184713,-1.69714174206162,-1.38118067030254,-2.86911140751907,-2.0206622750225,3.73097921441506,4.14955022229872,0.856722636445744,3.83070217362223,-0.229183090852943,-0.987691308889503,-1.69720354981334,NA,NA,-0.141421356237309,-3.20649744404287,-1.17232030835883,-1.72059244387557,4.12649580625295,-0.320177020293328,-0.707230070833427,-1.94226316797434,-0.926926957766992,-1.45975848068863,NA,NA,-0.14142135623731,-2.31702898464961,-0.952998722905414,-1.58376573540435,NA,NA,-0.14142135623731,-1.72605448810683,-1.57796323905544,-2.01697330247979,4.66282009775084,-0.68841357010525,-1.20384928735557,-1.56556143952541,-0.492095347710104,-0.740268942459981,-1.25626377703422,-2.0195581398519,-2.08220815529845,-1.51920867072353,-1.92115841825889,-3.01000563244124,-1.7292586312791,-1.26988167033766,-1.15841063822388,-0.857839642972009,-1.15106906830129,-1.14794303463665,-1.12215265695483,-0.236113256743459,-2.01583537263767,-1.95692208119999,0.360593628166101,-1.39492863349071,-1.10881890713322,-1.17054335337517,-1.51865627256171,-1.56450787409002,"Black","Inside","Inside","Black","-1.15106906830129","2"
"16","3A",3.46496666523779,171,46,0.121134157035196,0.276214674306083,0.308799151599952,-0.618650804818477,-0.10787085337789,0.189486171739117,0.357876284166108,0.371045890376787,1.2256378190856,0.308745540336231,-1.03329825631712,0.756331719937004,0.379886731255091,0.160337531969383,0.360097926501368,1.68673738519295,-0.271571179339508,2.08109020048424,-0.928852366998193,1.39002747952017,0.570311652381196,0.774489603135562,1.36642980340651,0.079672225733063,-0.337818793604856,0.728130376356037,0.385218537705976,0.194676190436755,-0.0166156753157495,0.718791196491383,0.803334604608251,0.986847377963844,-0.0455686652430182,-0.975272900105817,0.911690519754128,0.109534990631435,NA,1.23791155131983,-0.110327464821199,-0.807335322682334,0.913682009681057,-1.31993265821489,0.137575574236888,0.410344619709837,0.257614151351537,0.434486658670438,-0.354478823589548,NA,-0.14142135623731,0.17292108275635,0.17087299820066,0.255242272457549,-0.535781307549338,-0.175794049961035,-0.197026461278441,0.00192870035597627,0.263713742871862,0.198143425113353,-0.59939537259903,0.241814276241632,0.0820167254405509,0.213356286629551,0.50264676933998,0.696745998670704,0.506170664901772,-0.390644859592487,0.120270298284516,0.670778803591616,0.962839757248655,0.121855167089424,-0.946956815932806,0.649175369937325,-0.44177988348501,0.680428308212975,-0.552629216569876,-0.35819783582858,-0.171911698348234,-0.694742956554687,-0.147116751361138,-0.229183090852943,0.424488016725635,0.706094485606989,-0.351289219708933,NA,-0.141421356237309,0.426312874225262,0.149331661821241,0.144433456021553,-0.544757847927857,-0.165874841838712,-0.11950425019623,0.13058973274534,0.239928368280708,0.406996778096416,-0.35451011431888,NA,-0.14142135623731,0.166357312440017,0.353185056488645,0.546336948286221,-0.359312357810134,NA,-0.14142135623731,0.282749944046242,0.566634546768856,0.284034160901047,-0.594214170728314,0.64309240359968,0.297613226316379,0.29475229818266,-0.386994814395252,-0.536556221537142,0.177939856014023,0.109220461972588,0.098739757827117,-0.0606577501924793,0.160272870784079,1.01419510228196,1.00886912846876,0.470564629776935,0.487486276753027,0.202484130453349,-0.265631323454144,-0.133346918164863,-0.419732112872219,-0.276251400426738,0.12867034293432,0.731682987356123,-0.0683232171322238,0.779872860703456,-0.451177675143777,-0.307751868563399,0.262721405329138,0.999582437964095,"Black","Inside","Inside","Black","-0.265631323454144","3"
"17","3B",3.3496073903256,179,42,1.47491254520875,-0.0697343050981456,1.3325250587974,1.0017441719105,-0.256994450596218,-0.806230638776211,0.13488871990136,1.83115155496892,-0.079173830203677,-0.359652067134228,-0.949909476166693,1.59671086603201,-0.856066946291095,-0.333500724452025,-0.669210526160412,0.456065754416592,-0.444487927385981,0.749548664960579,0.164754706644443,-0.661131446972116,-0.715168023308845,0.857236917300639,-0.0595022480848207,4.16294715013883,1.895300699052,1.02861851453603,0.811418625332886,3.5387685865371,3.61590174408722,0.594213260293585,0.297616199524227,-0.25291437378789,-0.445405780477408,-0.455330132517526,-0.275212201796222,-0.657050353619749,NA,-0.172856445780548,0.553326744694708,-0.212130101439794,-1.07258322875602,0.742462120245875,1.28403869287762,-0.247220294009464,0.468810352469938,1.66285063229519,-0.27436977099007,NA,-0.14142135623731,1.52992509541829,-0.0140093686450638,1.37721732338655,0.0781365992398372,-0.281694080058044,-0.581468336943692,1.35201894953939,-0.41569377242914,-0.396302807285656,-0.257848155570535,-0.537035484812914,-0.469693279251539,0.208244859001385,-0.351841659594703,-0.289067162292743,0.0619695195324987,-0.390644859592487,-1.38310843027194,1.83532533760484,-0.105304556805478,-0.481088295046996,-0.58775336953394,0.0166668950812449,-0.857991576440747,1.65574203676992,0.46831731733222,-0.688694924161498,-0.680776386507587,-0.0969117791292072,-0.453280637270193,-0.229183090852943,-0.221733304585145,0.15693576940795,-0.269117826414758,NA,-0.141421356237309,1.425335711749,-0.178534565545058,0.995757699532987,0.0942655212018909,-0.320177020293328,-0.641927201873738,1.58158676324911,0.476306470085089,1.64945773328129,-0.276588519034947,NA,-0.14142135623731,1.51393127210105,-0.304163239848364,0.0524277899322445,-0.243866123523239,NA,-0.14142135623731,1.04800877534265,-0.629584088079082,0.458441820418204,0.347374016191507,-0.68841357010525,-0.85973432928905,1.39969527655956,-0.442893491679012,-0.636395715093896,-0.477037614473462,2.1403414927627,1.47853019615123,0.670915803719593,2.5005084534235,0.126232373240873,-0.310249953264454,-0.695552544952956,-0.607024386845207,-0.268476465567873,0.619806421393002,2.14431783309833,1.5871837273638,-0.027513545577095,1.49335579829831,-0.346118884510143,0.240625861357596,-0.69413330775682,2.0049110075923,1.75004838004217,0.895896411530042,0.0207868533379137,"Black","Inside","Inside","Black","0.619806421393002","3"
"18","3C",3.46955043302486,187,42,0.397907314702964,-0.607792436822648,-0.729342301493771,-0.196071435547514,-0.235667872225514,-0.816046997831325,-0.676990987132365,-0.736754652565148,-0.257986243004122,-0.872150817375971,-1.01541207506488,1.67373610653976,-0.456339874821131,-0.733416294131128,-0.661785659511481,1.10195866782895,-0.513347478187059,0.729604289254557,-0.130247749561572,-0.0444294377789537,-0.333423896469538,-0.301744242482394,-0.390565864737228,-0.429913410008208,0.81369236753374,-0.36507192123493,1.06650396886999,-0.625562830644112,-0.331120887288847,-0.0074125802520847,0.396435409037697,0.253405820710756,-0.0846506057112053,-0.674250660824068,0.0612902647142007,-0.34840105538631,NA,0.236004475420684,-0.11446097133753,-0.568940834178155,0.913682009681057,0.742462120245875,0.137575574236888,-0.745120902120903,-0.733056812250847,-0.650559977949422,-0.0370172609415042,NA,-0.14142135623731,0.560636514945475,-0.679673587026473,-0.655513553749243,-0.12178303019269,-0.175794049961035,-0.581468336943692,0.387668771551239,-0.216847230978995,-0.130928817447916,-0.364880556776575,-0.012478598558732,-0.418458697264934,-0.28162084630376,-0.501977433939075,-0.909947206877826,-1.11018270249322,-0.390644859592487,-1.38310843027194,-0.0279491168163171,0.0858365116057391,-1.03533245881171,-1.1406167519649,0.268548700345834,-1.11213108726943,0.293751445574051,0.208448902098727,-0.901324297110357,-0.761327299927082,-0.323385559550535,-0.72064867112829,-0.229183090852943,-0.739750502074352,-0.631933281152839,-0.0546953452212291,NA,-0.141421356237309,0.789593906052075,-0.655463883635595,-0.640686836516792,-0.189802207534598,-0.165874841838712,-0.641927201873738,-0.0766955573266278,-0.727775161106346,-0.636935635094351,-0.0342105403085015,NA,-0.14142135623731,0.551378443771742,-0.752777757105614,-0.803922273043454,-0.0659358507986201,NA,-0.14142135623731,-0.673823595074268,-0.443963588049109,-0.376345561646026,-0.329941350054361,-0.352339945979669,-0.315187332946924,-0.773781399485171,-0.320904360595786,-0.630740494679691,-0.994361080597104,-0.670120468192782,0.409265683893964,-0.867278576198708,-0.681770837884391,0.539363606705416,0.190351900762426,-0.537561399407917,-0.497574088068166,-0.694198467432185,0.619806421393002,1.31607610536626,1.15713033302751,0.657418323891049,0.323625407986319,-0.304286010951059,0.149197323297176,-0.285336034412052,1.37858602474521,1.20757119181243,0.855306869034015,0.501792950017373,"Black","Inside","Inside","Black","0.619806421393002","3"
"19","3D",3.45079870189673,155,42,1.25863478101356,0.137665957859534,1.26449359929755,0.434497591582935,-0.281332453712993,-0.797477458117254,0.0892049888205659,1.15862893952359,-0.510308787542282,-0.145597838585861,-1.0215097312967,1.54773883844171,-1.01537514820028,0.0374095625792879,-0.437302536664158,-0.224805976948383,-1.22701073782182,-0.149614626821071,-1.58755692471678,0.224490769957179,0.897186179439217,1.88941598396215,1.2939012122047,1.33969240353776,1.79166263954062,0.275520122232008,1.13418416302838,1.95149082369955,1.70764611439511,0.308413863602854,1.61309252112784,2.49104023742668,-0.355486054122504,-1.33939069492804,2.60151812331734,-0.695089574581184,NA,1.60108618034339,-0.499335799241141,-0.908887617773971,0.913682009681057,-1.31993265821489,1.28403869287762,0.27430914628052,0.617934234529812,1.20252119329123,-0.338992904241311,NA,-0.14142135623731,1.33606737932372,0.733725357031548,1.13182176506546,-0.529764374611938,0.777306220912046,-0.629523571401849,1.35201894953939,4.6641052738661,3.64961304497904,-0.849539710831393,5.70058103973496,3.62104089285031,0.411244877291477,0.00586971915413919,0.70122055343471,1.42035555707857,-0.390644859592487,-1.38310843027194,1.1365974171969,0.232941971317196,0.0298057167022533,-0.523210797123436,0.149106300672769,-0.909027088700105,0.8116695183473,-3.12575949086551,0.173201873237137,1.6925465716565,-3.5513264539163,0.497585137140481,-0.229183090852943,0.257719553033009,0.571689564964463,-0.337575778618251,NA,-0.141421356237309,0.80871396035875,0.718289536667596,0.713224479447793,-0.610449013772885,1.22284476425283,-0.707230070833427,1.58158676324911,0.690309845060977,1.31523637282105,-0.339826227728562,NA,-0.14142135623731,1.32142070643519,0.360289102926496,0.757014354778642,-0.339668886002368,NA,-0.14142135623731,1.43063819099085,1.74731174337718,-0.13601591738587,-0.906982697327398,3.36584308065059,-0.386274727892273,1.5343275421818,-0.392076151614341,-0.689747847233625,-1.20862288081996,1.79720197812275,1.24743203932124,-0.219635765398484,1.25312648529527,1.72954150277455,2.38923351186793,-0.254906381357014,-0.0877053242023221,0.447884628516332,2.39068191108729,0.0944195569614557,1.5871837273638,-0.0234415762116001,1.29840073324631,0.311557678861203,-0.144117388393124,0.240260459888362,1.70964351567868,1.08547922585461,1.31328406214145,1.23115618695654,"Black","Inside","Inside","Black","2.39068191108729","3"
"20","3E",3.3206423375774,187,41,0.220363172667168,-0.722135232003582,-0.434491055560357,0.938949922493846,-0.302371234840883,-0.859706946754322,-0.757640755058041,-0.431856214244278,-0.480834887989074,-1.62176140948588,-1.04144863728213,2.12311744641655,-1.41993584792219,-0.580337963418832,-1.01388156559811,0.215921868105917,-1.19583032163665,0.722826191315329,-1.88855273604193,0.286315380410703,2.11492729810615,1.75316444710668,3.75185001636257,0.342544959405862,-0.11694434169683,0.466930138204677,0.917808991630535,1.26969866011302,0.0933765925024856,0.661816594315932,2.46354922830372,1.67636509968153,-0.310675654135492,-1.20567969020192,1.80269052890564,-0.141244395306391,NA,1.27589793794053,-1.20080008703581,-0.966356089266177,0.913682009681057,-1.31993265821489,0.137575574236888,-0.516156372740137,-0.461919380134395,-0.139990978534507,-0.199335761525167,NA,-0.14142135623731,0.17292108275635,-0.353566863703814,-0.394571732990042,-0.444041184512177,-0.175794049961035,-0.197026461278441,0.00192870035597627,3.30442979330018,3.85367756217513,-0.688242838500299,1.10517356816292,3.77268793612846,0.0370485407373904,-0.596981827760266,-0.613396487062004,-0.22555026083769,-0.390644859592487,-1.38310843027194,0.437869496788971,0.159583757195804,-1.20845506795299,-1.3030086247131,0.458415651518454,-1.30597125613836,0.153531578071118,-1.79049876219453,-0.417812654659485,0.259917069097453,-2.23369363872613,0.0557767573848857,6.1352195606912,-0.505223888705937,-0.230755221644494,-0.198382920911752,NA,-0.141421356237309,0.566036348004806,-0.31217570184771,-0.587761791421103,-0.578460199541871,-0.165874841838712,-0.11950425019623,0.13058973274534,-0.462591864400221,-0.148485520865563,-0.199641728552893,NA,-0.14142135623731,0.166357312440017,-0.539164992947908,-0.422713886906421,-0.207084590874305,NA,-0.14142135623731,-0.635560653509448,0.688468547837112,-0.842202519855044,-0.915132028151574,2.14408617423314,0.120297838643788,-0.469274551933237,-0.463100337728283,-0.722415860549359,-1.24001996036113,0.0324878296820449,0.235448532119196,-1.129347784237,-0.473237686726127,1.19619000527377,1.60942154544136,-0.941968734671745,-0.814529151240276,-0.423892422303811,0.619806421393002,0.0944195569614557,0.297023544354931,-0.0575037145921358,0.323625407986319,-0.433122953355778,-0.0776083149363053,-0.0634175145963217,0.474888549494417,0.147117925152023,1.22588105860308,1.08807136022639,"Black","Inside","Inside","Black","0.619806421393002","3"
