term,edf,ref.df,statistic,p.value
s(sd_herbh),2.0731120415316315,2.6073723532643673,4.341859635405122,0.013275992616054388
"s(X,Y)",2.0000089236229424,2.0000176951609228,0.06439559851358584,0.937724475395529
