term,edf,ref.df,statistic,p.value
s(VDRpeak_plot),1.4981414568631197,1.8160005160604835,2.0472348926682953,0.09942048126577274
"s(X,Y)",2.0000234578081844,2.000046789809118,1.4105041478430578,0.2543745596143177
