term,edf,ref.df,statistic,p.value
s(cv_CD_AboveGgrasslayer),1.0667204902933465,1.130175127772937,5.371297306435737,0.020383046600611465
"s(X,Y)",2.00001088298806,2.0000217515718894,0.14770211783706105,0.8630997790593835
