term,edf,ref.df,statistic,p.value
s(cv_CD_AboveG),1.2269821926133027,1.418966223157914,2.4370552691270464,0.08249518634246827
"s(X,Y)",2.0000126853059745,2.00002525242629,0.588463448143255,0.5593054776335789
