term,edf,ref.df,statistic,p.value
s(sd_CD_AboveG),1.8335937864827156,2.261258487122504,4.137549661187752,0.017568480678877896
"s(X,Y)",2.00001203252382,2.000023915499913,0.062356846193185766,0.9396341290226423
