deltaAIC,rel.LL,weights,model_label,radius
6.786752021369331,0.03359506792665108,0.027704652876524214,sd_CD_AboveG,10
5.605365191927135,0.06064715240552035,0.05001354094633893,sd_herbh,10
4.564092877196202,0.10207510239948618,0.08417769196025354,sd_PAI_AboveG,10
11.10307021812666,0.0038814941507982004,0.0032009296223156325,VDRpeak_plot,10
11.426721058087345,0.003301558896927986,0.0027226777272930506,cv_CD_AboveG,10
9.395827192237924,0.009114273333154422,0.0075162157572686225,cv_CD_AboveGgrasslayer,10
0,1,0.8246642911100059,Combined,10
