term,edf,ref.df,statistic,p.value
s(sd_PAI_AboveG),2.5965096127315648,3.237592792055563,3.9700349348389192,0.011765266344825664
"s(X,Y)",2.000014157181385,2.000028125504067,0.06993127763748493,0.9325676808757808
