term,edf,ref.df,statistic,p.value
s(Cover1p5m_plot):Soil_fBlack,1.538562265839277,4,2.797717605793211,0.001136530273919023
s(Cover1p5m_plot):Soil_fRed,2.659668467095896e-6,4,7.308358628682101e-8,0.8933511101457932
s(X25thPerc_plot):Soil_fBlack,0.7535493196687392,4,0.764398895186316,0.0449200356816335
s(X25thPerc_plot):Soil_fRed,2.4028919806291007e-6,4,1.4629686330471433e-8,0.9719270794238568
s(cv_FHD):Soil_fBlack,1.6095114055747082,4,1.365079305212404,0.031618691090213424
s(cv_FHD):Soil_fRed,2.1332375394966168e-6,4,4.221641618159708e-8,0.8902713475642353
s(cv_cvpeakh):Soil_fBlack,0.7318590639039613,4,0.3211556248702696,0.16974350375282155
s(cv_cvpeakh):Soil_fRed,2.745290586953862e-6,4,1.9655722806705273e-7,0.6700367514379963
"s(X,Y)",5.898511744023064e-6,4,3.7257822347847004e-7,0.8792274810882157
