term,edf,ref.df,statistic,p.value
s(sd_CD_AboveG),1.376022422895736,4,1.0056565449863815,0.03889194922970618
s(sd_herbh),0.6712781847602564,4,0.5105116366791067,0.042891183859149806
s(sd_PAI_AboveG),3.8890030886839895e-5,4,8.551404769913687e-6,0.30876298130554913
s(VDRpeak_plot),1.1384202681409117,4,0.506532286614966,0.168646487747373
s(cv_CD_AboveG),1.0102018853307181e-5,4,1.7010691618988057e-6,0.3977699115242218
s(cv_CD_AboveGgrasslayer),3.449579162842703e-6,4,1.5671965610401256e-7,0.7824477249622501
"s(X,Y)",1.1164294206215303e-5,4,6.388902858751313e-7,0.8990273205147843
