term,edf,ref.df,statistic,p.value
s(sd_CD_AboveG):Soil_fBlack,0.8125906549400617,4,1.0838298576344523,0.004820323167167073
s(sd_CD_AboveG):Soil_fRed,1.8876894863742818e-6,4,2.1251360343800093e-7,0.573189179948965
s(sd_herbh):Soil_fBlack,1.2618903783156157,4,0.7635745635174683,0.06942921987314221
s(sd_herbh):Soil_fRed,1.2938397568564206e-6,4,4.8029681059839954e-8,0.8257352493789665
s(VDRpeak_plot):Soil_fBlack,1.8238477514076375e-6,4,8.478678291006081e-8,0.7462000012022052
s(VDRpeak_plot):Soil_fRed,1.550690819820113,4,1.2733887180339372,0.043232301254852334
s(cv_CD_AboveG):Soil_fBlack,1.362071476482976,4,1.240580034026196,0.023376698048449662
s(cv_CD_AboveG):Soil_fRed,1.4473719355454954e-6,4,6.883186022777014e-8,0.7462279007614279
"s(X,Y)",2.8543788699571943e-6,4,2.954562709453632e-7,0.7472151255693827
