term,edf,ref.df,statistic,p.value
s(meanH_plot),2.0705213079365867,2.5852706394915472,4.347445950615626,0.17495393010714888
"s(X,Y)",2.000004463175159,2.000008877596357,6.493258562526866,0.0389075525392924
