term,edf,ref.df,statistic,p.value
s(cv_nlayers),1.7677020992010062,2.222838468369348,3.978268162737541,0.16775462513527245
"s(X,Y)",2.0000204854359604,2.0000407508692093,3.879598093643633,0.1437415016045956
