deltaAIC,rel.LL,weights,model_label,radius
8.358595646256518,0.015309253597276553,0.014766319453991497,sd_nlayers,50
11.037403341960413,0.004011052228429451,0.0038688024974757895,meanH_plot,50
11.211175848605926,0.0036772579592759843,0.0035468460559737337,cv_nlayers,50
13.52452371409484,0.0011566101263002471,0.0011155915930290132,horzcover_grass,50
11.250681945028006,0.003605333606746088,0.0034774724605055075,cv_CD_AboveG,50
9.419083218715542,0.009008906234411121,0.008689410397645732,cvpeakh_plot,50
0,1,0.9645355575413787,Combined,50
