term,edf,ref.df,statistic,p.value
s(sd_nlayers),2.463671511208714,3.088648183454342,7.563069672451982,0.059878806011821495
"s(X,Y)",2.000010591490495,2.0000208721485,2.047833220302437,0.35919237225175404
