term,edf,ref.df,statistic,p.value
s(meanH_plot):Soil_fBlack,2.069415779308958,4,4.5084362962642635,1.5264656224700524e-4
s(meanH_plot):Soil_fRed,4.451607663836623e-6,4,2.399187623743431e-7,0.7046700017059098
s(Cover1p5m_plot):Soil_fBlack,0.7056940648452775,4,0.5993478597045858,0.053076026068074156
s(Cover1p5m_plot):Soil_fRed,3.140712873558563e-6,4,6.088510440887421e-8,0.8827678067527549
s(cvpeakh_plot):Soil_fBlack,1.0645325474457281,4,0.5004927168652791,0.16017118335628322
s(cvpeakh_plot):Soil_fRed,0.4640669671582154,4,0.21647391069202984,0.17576672240316815
s(cv_cscore):Soil_fBlack,4.620529463570885e-6,4,2.664429624597814e-7,0.7066923892260072
s(cv_cscore):Soil_fRed,0.9476679981129158,4,0.4848511953896163,0.1337873416827
"s(X,Y)",5.4868024678478625e-6,4,1.0931189654025731e-7,0.984118380342907
