term,edf,ref.df,statistic,p.value
s(meanH_plot),3.109982627080631,3.8709997635769993,8.190013857369024,6.874719332677914e-5
"s(X,Y)",2.0000247365138812,2.000048978369818,0.3305947515826368,0.7202649981138716
