term,edf,ref.df,statistic,p.value
s(Cover1p5m_plot),3.4418906334079638,4.188199857679921,6.642709256856136,2.5104348219434636e-4
"s(X,Y)",2.0000285812193956,2.0000565667407857,0.13447119775423333,0.8745471649896497
