term,edf,ref.df,statistic,p.value
s(cvpeakh_plot),1.0000031929887658,1.0000063859672668,1.5914771374639582,0.21347571272621818
"s(X,Y)",2.000011093943821,2.0000221878241384,1.2685015088445133,0.2909049538731541
