term,edf,ref.df,statistic,p.value
s(VDRpeak_plot),1.2339087982766053,1.4251905126660245,2.839416021716703,0.10415984373327386
"s(X,Y)",2.0000039276936503,2.00000784342917,10.47814696636373,0.005305861676287216
