term,edf,ref.df,statistic,p.value
s(Cover0p25m_plot),1.3170745897080869,1.5694964966236156,0.200064644404033,0.8130881133874555
"s(X,Y)",2.0000096807372425,2.0000193069712986,8.565164244303816,0.013808534880713985
