term,edf,ref.df,statistic,p.value
s(mean_cvH_tree),1.0000008984580089,1.0000017969153139,2.105628876070717,0.14676039399015223
"s(X,Y)",2.0000029371684622,2.0000058743325315,0.9238874987236205,0.6300604265246564
