term,edf,ref.df,statistic,p.value
s(mean_stdpeakh),4.059526281907091,5.002539089884287,7.175515098983334,5.871628028553122e-5
"s(X,Y)",2.0243240843139865,2.0475652250311547,1.2486726513605035,0.29658577118128365
