term,edf,ref.df,statistic,p.value
s(stdpeakh_plot),1.0000050923880344,1.0000101847562026,6.439537825662801,0.014613423062142583
"s(X,Y)",2.0000134120749684,2.000026824057433,2.2381912847918306,0.11814084444526052
