term,edf,ref.df,statistic,p.value
s(mean_gapsize),3.9521292092186084,4.869216473858172,7.5130030433227395,4.8899269900704034e-5
"s(X,Y)",2.162009630549815,2.3060325210775856,1.0963713547358942,0.34569391145919137
