term,edf,ref.df,statistic,p.value
s(meanpeakh_plot),1.000006959497572,1.000013918954764,4.632170004382877,0.03665866022428882
"s(X,Y)",2.0000179414466293,2.0000358827263622,1.6280749400231798,0.2074155536299454
