term,edf,ref.df,statistic,p.value
s(mean_PAI_G),1.0000124446548522,1.000024889199331,1.354126178749005,0.2445665608161824
"s(X,Y)",2.000009004459801,2.00001800887743,3.940334122636404,0.13943823548053003
