deltaAIC,rel.LL,weights,model_label,radius
2.5054237843146936,0.2857288793264113,0.1721442280087758,sd_nlayers,30
4.060902124493047,0.13127629401184232,0.07909055725062226,cv_nlayers,30
5.565649942389975,0.061863497696079656,0.03727115046235347,mean_stdpeakh,30
5.468444891935704,0.0649444853229833,0.039127365479149266,horzcover_grass,30
5.210714627641131,0.07387673530241402,0.044508814077258735,mean_PAI_G,30
6.333862055154839,0.04213270379694079,0.025383859643957136,cv_cvpeakh,30
0,1,0.6024740250778833,Combined,30
