term,edf,ref.df,statistic,p.value
s(X98thPerc_plot),1.768666738508687,2.218312990609671,4.712099425446533,0.11401189963254466
"s(X,Y)",2.000003181484992,2.000006309078223,7.387567574818475,0.024879554702009865
