term,edf,ref.df,statistic,p.value
s(sd_gapsize),2.832893746691528,3.53846010726858,13.496298272340887,0.007119416418952862
"s(X,Y)",2.0000103979957955,2.000020482220517,4.149769382738321,0.12557591930234147
