term,edf,ref.df,statistic,p.value
s(stdH_plot),2.3366059526266527,2.924926977776591,6.9927044215902034,0.06518592373417575
"s(X,Y)",2.0000034344687507,2.0000067661487693,7.324424010932689,0.02567754721083937
