deltaAIC,rel.LL,weights,model_label,radius
12.564489184012281,0.0018692002899725,0.0017404817870418094,X98thPerc_plot,130
5.432758554064748,0.06611370098133934,0.061560921560547294,sd_gapsize,130
10.73768452628132,0.004659522689946677,0.004338654568836796,stdH_plot,130
16.46906900101677,2.653304572097796e-4,2.470590395253425e-4,horzcover_grass,130
15.181239073165287,5.051679869476847e-4,4.7038066781594345e-4,mean_cvH_tree,130
15.037719135655017,5.427511839443986e-4,5.053757778758437e-4,mean_cvH_vegtype_woody,130
0,1,0.931137126598357,Combined,130
