term,edf,ref.df,statistic,p.value
s(cv_nlayers),2.038305230017367,2.597362679592534,2.917156410929041,0.40497448917589846
"s(X,Y)",2.0000087705525518,2.000017472203902,7.004010554399144,0.030139412701692292
