term,edf,ref.df,statistic,p.value
s(horzcover_tree),1.0000188962836616,1.000037792304104,0.04758774860914392,0.8273644704184742
"s(X,Y)",2.0000036242883366,2.000007248569603,10.272760375375402,0.005879678824916024
