term,edf,ref.df,statistic,p.value
s(horzcover_grass),1.866405892763349,2.3555941531972966,1.9593393709376714,0.5407377633252357
"s(X,Y)",2.0000209307645114,2.0000411473493984,9.354412590053073,0.009306476293868493
