term,edf,ref.df,statistic,p.value
s(Cover1p5m_plot),2.663917695927519,3.3385628107977325,5.341370274265945,0.18099797623303965
"s(X,Y)",2.000011817652739,2.0000234338829745,3.341862806038155,0.18807770043131067
