term,edf,ref.df,statistic,p.value
s(cv_cvpeakh),3.147373743236805,3.9189650451481874,6.013568985854559,0.1654378960351927
"s(X,Y)",2.000003927466614,2.0000077920841073,3.437687689173682,0.17927701325298473
