term,edf,ref.df,statistic,p.value
s(meanH_plot),1.2603086097301759,4,3.1132380472533607,0.018326468708174004
s(stdH_plot),1.0545071617615436,4,2.0587985347834343,0.06430695884186077
s(Cover1p5m_plot),4.408336116441956e-6,4,1.7758611413235712e-6,0.5022650535551856
s(horzcover_grass),1.025426246349896,4,2.166518337323517,0.0535609254389261
s(cv_VDRpeak),0.7670188876875802,4,1.25828607715123,0.13782357229899533
s(cv_cvpeakh),6.855362156682985e-5,4,6.404336320210039e-5,0.15946799146405244
"s(X,Y)",0.37377582724871594,4,0.49366651225328184,0.20214955176397786
