deltaAIC,rel.LL,weights,model_label,radius
14.082247778070553,8.75142446343537e-4,8.637411744361667e-4,mean_gapsize,130
8.925855785594692,0.01152855943845067,0.01137836647111463,sd_gapsize,130
14.271614291771641,7.960829684059873e-4,7.857116757992289e-4,mean_stdpeakh,130
34.944693406509934,2.5814055584789704e-8,2.5477752542943386e-8,VDRpeak_plot,130
34.84758078654686,2.70984205438657e-8,2.674538491844067e-8,gapsize_plot,130
34.45142530290305,3.30345236391653e-8,3.260415303159826e-8,maxpeakh_plot,130
0,1,0.9869720958513596,Combined,130
