term,edf,ref.df,statistic,p.value
s(gapsize_plot),1.0000046419680813,1.0000092839196333,8.642302736480946,0.005123485905292213
"s(X,Y)",2.000006896388323,2.0000137927511967,1.7323401199760413,0.18820923810069506
