term,edf,ref.df,statistic,p.value
s(sd_gapsize),3.313815697214868,4.133467086954532,12.000516859965154,1.5948220097317112e-6
"s(X,Y)",2.0000257690486736,2.000050736883989,0.42200917516346614,0.6583581218644633
