term,edf,ref.df,statistic,p.value
s(mean_stdpeakh),4.011437184585861,4.926792488941207,8.341161402531515,1.923697156536175e-5
"s(X,Y)",2.0000550713360834,2.0001084216954594,1.3908509138549991,0.2598313173695726
