term,edf,ref.df,statistic,p.value
s(X25thPerc_plot),1.4696700149231534,1.7869904456785406,2.207553791482955,0.08755240341156556
"s(X,Y)",2.0000192413612354,2.0000384043861508,2.5167046431860167,0.09178462841011004
