term,edf,ref.df,statistic,p.value
s(Cover0p5m_plot),2.3955546413692264,3.003155603330849,3.6029572575421973,0.020257536338316173
"s(X,Y)",2.000021904927903,2.0000437018910207,0.1412377547490297,0.8686749893038546
