term,edf,ref.df,statistic,p.value
s(cv_CD_AboveG),2.545679558759015,3.156578751915103,4.015184480702197,0.012228707631331215
"s(X,Y)",2.0000107838986936,2.000021382340979,0.04201390637715974,0.9588998501966534
