term,edf,ref.df,statistic,p.value
s(mean_stdpeakh),3.0547791050485507,3.7620074185565997,3.5096634201166603,0.013418252775203587
"s(X,Y)",2.0000115949194344,2.000023131350001,0.21495645858720372,0.8074225161789768
