term,edf,ref.df,statistic,p.value
s(cv_CD_G),1.000053293370739,1.0001065846490693,3.031910974931927,0.08831579557216879
"s(X,Y)",2.000010784686419,2.0000215692808996,0.3197062483195758,0.7279644726017517
