deltaAIC,rel.LL,weights,model_label,radius
7.936472081011324,0.018906754486838234,0.01718931236460955,mean_stdpeakh,30
5.734828542109078,0.0568457243433033,0.05168200142492758,Cover0p5m_plot,30
7.49843237430386,0.023536186593468057,0.021398218478401267,mean_gapsize,30
16.56207246863783,2.532746121617124e-4,2.3026778210420733e-4,sd_ptoh,30
18.895909441581956,7.885067210167541e-5,7.168807496065198e-5,cv_FHD,30
16.273551318980132,2.9257905348307334e-4,2.660019066288403e-4,cv_CD_G,30
0,1,0.9091625099683679,Combined,30
