term,edf,ref.df,statistic,p.value
s(cv_FHD),1.1109583831108345,1.2136124640703505,0.32784363521692556,0.5619433943385557
"s(X,Y)",2.0000200440712876,2.0000400243351244,0.6483213955793934,0.5276344016068435
